hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card
Resort Hotel,0,4,2016,December,50,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-07,Christopher Chapman,Christopher.C90@mail.com,129-696-9089,************3549
Resort Hotel,0,0,2016,December,50,5,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,43.0,0,Transient-Party,36.0,1,0,Check-Out,2016-12-07,Phillip Martinez,PMartinez@yahoo.com,842-056-6756,************2126
Resort Hotel,0,0,2016,December,51,11,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-11,Morgan Bryan,Morgan_B@yahoo.com,690-422-0869,************9026
Resort Hotel,0,3,2016,December,50,6,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,60.0,0,1,Check-Out,2016-12-08,Rick Ross,Rick_R37@att.com,799-534-6254,************7476
Resort Hotel,0,0,2016,December,50,8,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,61.0,0,0,Check-Out,2016-12-09,Catherine Brown,Catherine.B99@comcast.net,750-848-2783,************6868
Resort Hotel,0,0,2017,January,3,15,1,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,41.0,0,0,Check-Out,2017-01-16,Jennifer Lewis,Jennifer_L55@att.com,848-460-2768,************4106
Resort Hotel,0,5,2016,December,50,7,0,2,2,1.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-09,Megan Weber,Megan.Weber@att.com,788-282-0006,************9243
Resort Hotel,0,1,2016,December,50,7,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,0.0,0,2,Check-Out,2016-12-09,Sean Herring,SeanHerring@att.com,956-194-7698,************7453
Resort Hotel,0,1,2016,December,50,7,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,62.0,1,2,Check-Out,2016-12-09,Melissa Mullins,MMullins@protonmail.com,359-665-7957,************8940
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,33.3,0,0,Check-Out,2016-12-11,Christopher Schultz,Christopher_S81@zoho.com,942-260-2780,************7941
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,C,1,No Deposit,,,0,Transient-Party,39.3,1,0,Check-Out,2016-12-11,Justin Parsons,JParsons@att.com,974-353-4392,************2543
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,33.3,0,0,Check-Out,2016-12-11,Mary Rice,Mary_Rice61@hotmail.com,615-747-5130,************9842
Resort Hotel,0,82,2016,December,50,7,0,4,1,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,33.3,0,0,Check-Out,2016-12-11,Sara Villegas,Sara.V@aol.com,773-598-5460,************1294
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.3,1,0,Check-Out,2016-12-11,David Gonzales Jr.,DavidJr.99@protonmail.com,442-072-7345,************4998
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,,,0,Transient-Party,33.3,0,0,Check-Out,2016-12-11,Andrea Harmon,AndreaHarmon71@protonmail.com,875-539-5868,************6557
Resort Hotel,0,0,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,61.0,0,0,Check-Out,2016-12-11,Amy Walker,AmyWalker11@outlook.com,976-641-3574,************5946
Resort Hotel,0,0,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,61.0,0,0,Check-Out,2016-12-11,Kathryn Vasquez,Kathryn.V@gmail.com,630-220-9356,************1164
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.3,1,0,Check-Out,2016-12-11,Cynthia Chandler,Chandler.Cynthia@att.com,627-122-3262,************6782
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.3,1,0,Check-Out,2016-12-11,Mark Wood,Wood_Mark15@aol.com,549-626-4962,************6038
Resort Hotel,0,2,2016,December,51,12,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2016-12-12,Carrie Lang,Carrie.L@mail.com,484-728-2592,************6053
Resort Hotel,0,5,2016,December,50,10,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,42.75,0,1,Check-Out,2016-12-12,Jill Haley,JHaley@zoho.com,100-069-7822,************5899
Resort Hotel,0,8,2016,December,50,10,1,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2016-12-12,Jamie Garcia,Garcia.Jamie@hotmail.com,414-745-8728,************6520
Resort Hotel,0,2,2016,December,51,12,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,494.0,0,Transient,45.0,1,0,Check-Out,2016-12-13,Matthew Weiss,Matthew_W@protonmail.com,979-218-2777,************5512
Resort Hotel,0,0,2016,December,52,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,494.0,0,Transient,39.0,1,1,Check-Out,2016-12-22,Robert Miller,RMiller91@zoho.com,211-062-2040,************3288
Resort Hotel,0,0,2016,December,53,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,494.0,0,Transient,69.0,1,0,Check-Out,2016-12-28,Ralph Torres,RTorres@mail.com,783-995-9892,************2559
Resort Hotel,0,0,2016,December,51,12,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-12-13,Deborah Schmidt,Schmidt.Deborah@mail.com,962-096-8292,************4133
Resort Hotel,0,0,2017,January,4,23,1,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2017-01-25,Benjamin Smith,Benjamin_Smith@hotmail.com,826-451-0713,************2199
Resort Hotel,0,0,2016,December,51,13,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-13,Lisa Morris,Morris_Lisa@xfinity.com,301-857-1202,************8526
Resort Hotel,0,0,2016,December,51,13,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-13,Evan Henderson,Evan.H@outlook.com,275-758-5746,************2978
Resort Hotel,0,1,2016,December,51,11,2,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-13,Seth Torres,Torres.Seth@comcast.net,650-853-7660,************4193
Resort Hotel,0,0,2016,December,51,13,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,1,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-13,Charles Campbell,Campbell_Charles@yahoo.com,518-544-3843,************2631
Resort Hotel,0,0,2016,December,51,12,1,0,1,0.0,0,BB,ECU,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,39.0,1,0,Check-Out,2016-12-13,Jeffrey Gallagher,JGallagher@att.com,533-355-5050,************7131
Resort Hotel,0,7,2016,December,51,13,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,1,0,Check-Out,2016-12-14,Richard Mills,Mills_Richard@outlook.com,104-787-4234,************7728
Resort Hotel,0,0,2016,December,51,12,1,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-12-14,Laura Hoover,LauraHoover58@mail.com,972-926-3466,************9166
Resort Hotel,0,0,2017,March,12,20,1,3,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,C,1,No Deposit,,,0,Transient,55.0,0,0,Check-Out,2017-03-24,Brian Richardson,Brian.Richardson@gmail.com,903-496-2241,************6469
Resort Hotel,0,0,2016,December,51,14,0,0,1,0.0,0,BB,,Corporate,Corporate,1,0,0,A,A,0,No Deposit,,178.0,0,Transient,0.0,0,0,Check-Out,2016-12-14,Daniel Stewart,DStewart@yandex.com,779-630-6559,************9879
Resort Hotel,0,1,2016,December,51,15,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-15,Elizabeth Romero,Elizabeth.R@verizon.com,310-924-4903,************4893
Resort Hotel,0,1,2016,December,51,15,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,0.0,1,0,Check-Out,2016-12-15,Jason Torres,Jason.T@aol.com,342-165-9058,************6925
Resort Hotel,0,0,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,388.0,0,Transient,30.0,0,0,Check-Out,2016-12-15,Stephanie Reyes DDS,DDS_Stephanie24@aol.com,977-474-1903,************8790
Resort Hotel,0,1,2017,January,3,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,388.0,0,Transient,35.0,0,0,Check-Out,2017-01-20,Jessica Lane,Jessica_Lane@yandex.com,299-346-7490,************9698
Resort Hotel,0,2,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,355.0,0,Transient,30.0,0,0,Check-Out,2016-12-15,Deanna Davis,Deanna_D@xfinity.com,711-704-8975,************6345
Resort Hotel,0,12,2017,March,13,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,355.0,0,Transient,35.0,0,0,Check-Out,2017-03-30,Isaiah Patrick,Isaiah.P79@yandex.com,945-201-7691,************1084
Resort Hotel,0,5,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,47.0,0,Transient,30.0,1,0,Check-Out,2016-12-15,Crystal Carter,Carter_Crystal@yandex.com,425-987-8729,************8994
Resort Hotel,0,2,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,355.0,0,Transient,30.0,0,0,Check-Out,2016-12-15,Theresa Herrera,Theresa.H@xfinity.com,864-763-1862,************1430
Resort Hotel,0,12,2017,March,13,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,355.0,0,Transient,35.0,0,0,Check-Out,2017-03-30,David Dudley,David_Dudley47@yahoo.com,270-019-6950,************2128
Resort Hotel,0,13,2017,May,19,8,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,2,No Deposit,,355.0,0,Transient,45.0,0,0,Check-Out,2017-05-09,Cheryl Giles,Cheryl.G@att.com,314-395-3713,************2680
Resort Hotel,0,2,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,428.0,0,Transient,30.0,0,0,Check-Out,2016-12-15,Jesus Alvarez,Jesus.Alvarez@aol.com,587-659-4951,************9634
Resort Hotel,0,6,2016,December,51,12,1,3,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,C,0,No Deposit,,193.0,0,Transient,39.0,0,0,Check-Out,2016-12-16,Micheal Knight,Micheal.Knight@zoho.com,512-629-1415,************6491
Resort Hotel,0,0,2016,December,51,15,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,44.0,0,0,Check-Out,2016-12-16,Margaret Clark,Clark_Margaret11@mail.com,202-690-9431,************1183
Resort Hotel,0,0,2017,February,8,21,0,3,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,1,A,I,0,No Deposit,,516.0,0,Transient,42.0,1,2,Check-Out,2017-02-24,Stephanie Nichols MD,MD.Stephanie@xfinity.com,253-695-4177,************9818
Resort Hotel,0,0,2016,December,51,14,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,44.0,0,0,Check-Out,2016-12-16,Dennis Bernard,Dennis.Bernard@yandex.com,546-777-7081,************7467
Resort Hotel,0,9,2016,December,51,14,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-16,Micheal Farmer,Farmer.Micheal@comcast.net,679-457-8056,************6002
Resort Hotel,0,0,2016,December,51,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,44.0,0,0,Check-Out,2016-12-17,Nicole Mendez,Nicole.Mendez@gmail.com,899-216-6421,************7789
Resort Hotel,0,1,2016,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,0,Check-Out,2016-12-18,Allen Waller,Waller_Allen@yahoo.com,386-847-1453,************7360
Resort Hotel,0,1,2016,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,0,Check-Out,2016-12-18,Jaime Hall,Hall_Jaime@protonmail.com,963-052-8186,************4746
Resort Hotel,0,1,2016,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,0,Check-Out,2016-12-18,Steve Thomas,Steve_T@outlook.com,634-001-4529,************7924
Resort Hotel,0,1,2016,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,0,Check-Out,2016-12-18,Jeffrey Robertson,Jeffrey_R@aol.com,185-922-3610,************6733
Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,2016-12-18,David Collins,DavidCollins@protonmail.com,931-441-6227,************5709
Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,2016-12-18,Jesse Rose,JRose98@zoho.com,382-334-5575,************8688
Resort Hotel,0,1,2016,December,51,17,0,1,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,39.0,1,1,Check-Out,2016-12-18,Lisa Villanueva,Lisa_Villanueva90@verizon.com,557-388-3933,************7092
Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,2016-12-18,Robert Webb,RobertWebb84@zoho.com,756-223-6412,************6704
Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,2016-12-18,Michael Obrien,Obrien_Michael43@yahoo.com,209-220-7993,************8333
Resort Hotel,0,11,2016,December,51,16,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,6.0,1,0,Check-Out,2016-12-18,James Johnson,JamesJohnson21@gmail.com,147-913-8737,************5306
Resort Hotel,0,0,2016,December,51,17,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,44.0,0,0,Check-Out,2016-12-19,Ashley Kennedy,Ashley_Kennedy@xfinity.com,265-867-0504,************3176
Resort Hotel,0,5,2016,December,52,19,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,39.0,1,0,Check-Out,2016-12-20,Nathan Carroll,Nathan.C@yandex.com,837-037-0590,************7881
Resort Hotel,0,2,2017,January,3,18,0,2,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,1,A,C,0,No Deposit,,178.0,0,Transient,35.0,0,2,Check-Out,2017-01-20,Andrew Shaw,Andrew_Shaw@zoho.com,233-828-0864,************1259
Resort Hotel,0,0,2016,December,52,19,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,421.0,0,Transient,39.0,0,0,Check-Out,2016-12-20,Leah Johnson,Leah.Johnson@xfinity.com,627-369-3062,************6400
Resort Hotel,0,0,2016,December,51,17,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,50.0,1,0,Check-Out,2016-12-20,Mark Sandoval,Sandoval_Mark@att.com,948-972-2273,************5718
Resort Hotel,0,0,2016,December,52,18,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,50.0,1,0,Check-Out,2016-12-21,Edward Jacobs,Edward.Jacobs@mail.com,672-695-7551,************8998
Resort Hotel,0,1,2016,December,52,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,291.0,0,Transient,30.0,1,0,Check-Out,2016-12-21,Christina Bird,Christina_B@hotmail.com,629-798-8491,************2778
Resort Hotel,0,1,2017,January,2,10,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,291.0,0,Transient,35.0,1,0,Check-Out,2017-01-12,Leslie Rocha,Leslie_R@gmail.com,750-525-6685,************2039
Resort Hotel,0,0,2016,December,52,20,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,G,0,No Deposit,,,0,Transient,90.0,1,0,Check-Out,2016-12-21,Michael Gates,Michael_Gates@outlook.com,894-917-2699,************2465
Resort Hotel,0,0,2016,December,52,20,0,2,1,0.0,0,FB,MAR,Corporate,Corporate,0,0,0,A,A,2,No Deposit,,59.0,0,Transient,68.0,0,0,Check-Out,2016-12-22,Meagan Wilkinson,Meagan.W@comcast.net,603-254-0705,************7510
Resort Hotel,0,0,2016,December,52,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,39.0,0,0,Check-Out,2016-12-22,Gabriel Gates,GabrielGates@protonmail.com,249-621-9442,************8195
Resort Hotel,0,9,2016,December,52,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,331.0,0,Transient,39.0,0,0,Check-Out,2016-12-22,Gail Cruz,Gail.C@yandex.com,583-203-1612,************9589
Resort Hotel,0,2,2017,January,1,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,331.0,0,Transient,35.0,0,0,Check-Out,2017-01-05,Ariel Wiggins,Ariel_Wiggins@verizon.com,664-083-6606,************9064
Resort Hotel,0,16,2017,January,3,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,1,No Deposit,,331.0,0,Transient,35.0,0,0,Check-Out,2017-01-19,Donald Foley,Donald_Foley@aol.com,991-409-3310,************2862
Resort Hotel,0,15,2016,December,52,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-22,Tasha Collins,Tasha.C@outlook.com,661-684-6434,************7284
Resort Hotel,0,5,2017,May,18,3,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,154.0,0,Transient,45.0,0,0,Check-Out,2017-05-05,Juan Wade,Juan_Wade@verizon.com,986-562-7908,************8035
Resort Hotel,0,13,2017,June,23,7,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,154.0,0,Transient,75.0,0,0,Check-Out,2017-06-09,Mr. Stephen Horton,Mr..Horton@verizon.com,493-116-3895,************9213
Resort Hotel,0,60,2017,July,30,24,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,,154.0,0,Transient,135.0,0,0,Check-Out,2017-07-28,Brianna Martinez,Brianna_M@protonmail.com,906-499-2835,************1871
Resort Hotel,0,2,2016,December,52,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,92.0,0,Transient,30.0,0,0,Check-Out,2016-12-22,Willie Boyer,Willie.Boyer30@mail.com,557-715-1169,************8758
Resort Hotel,0,3,2017,January,4,23,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,92.0,0,Transient,35.0,0,0,Check-Out,2017-01-24,Marisa Randolph,Marisa.R71@gmail.com,268-304-3834,************4215
Resort Hotel,0,3,2016,December,51,12,3,9,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-24,Charles Hamilton,CHamilton23@zoho.com,692-153-8199,************5309
Resort Hotel,0,5,2016,December,52,24,0,1,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,101.0,0,1,Check-Out,2016-12-25,Michael Hendricks,MHendricks@aol.com,968-715-9406,************3615
Resort Hotel,0,49,2016,December,53,26,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,,,0,Transient,46.0,0,2,Check-Out,2016-12-28,Stephen Taylor,Stephen_T@aol.com,309-380-5262,************9416
Resort Hotel,0,0,2016,December,53,27,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,75.0,1,0,Check-Out,2016-12-28,Amber Peterson,Peterson.Amber@yandex.com,180-202-0163,************3793
Resort Hotel,0,0,2016,December,53,28,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,75.0,0,0,Check-Out,2016-12-29,William Graham,WGraham@att.com,476-579-5407,************4632
Resort Hotel,0,3,2016,December,53,27,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,63.0,0,2,Check-Out,2016-12-29,Richard Willis,RichardWillis@zoho.com,525-970-8755,************5235
Resort Hotel,0,17,2016,December,53,26,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,2016-12-30,Brian Green,Green.Brian@mail.com,410-907-7249,************3672
Resort Hotel,0,1,2017,January,1,6,0,2,2,0.0,0,BB,NLD,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,44.0,0,0,Check-Out,2017-01-08,Brooke Brown,BBrown49@att.com,960-636-2634,************8055
Resort Hotel,0,2,2017,January,4,26,0,2,2,0.0,0,BB,NLD,Direct,Direct,1,0,2,A,D,1,No Deposit,,,0,Transient,40.5,0,0,Check-Out,2017-01-28,Laurie Garcia,Laurie.Garcia@mail.com,453-086-3696,************1423
Resort Hotel,0,1,2017,February,7,17,0,1,2,0.0,0,BB,NLD,Direct,Direct,1,0,3,A,A,0,No Deposit,,,0,Transient,48.6,0,0,Check-Out,2017-02-18,Evan Wilson,EvanWilson@yandex.com,851-333-6477,************2240
Resort Hotel,0,3,2017,March,11,17,0,2,2,0.0,0,BB,NLD,Direct,Direct,1,0,4,A,A,1,No Deposit,,,0,Transient,50.0,0,0,Check-Out,2017-03-19,Laura Acosta,Acosta.Laura95@protonmail.com,563-992-0568,************1232
Resort Hotel,0,0,2016,December,53,30,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,1,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2016-12-30,Maria Mooney,Mooney.Maria43@outlook.com,822-679-3667,************9511
Resort Hotel,0,12,2016,December,53,27,0,4,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,I,3,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-12-31,Lauren Powers,Powers_Lauren@att.com,883-685-9450,************7296
Resort Hotel,0,0,2016,December,53,31,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,101.0,0,0,Check-Out,2017-01-01,Nancy Wong,Nancy.Wong79@xfinity.com,149-734-9790,************4385
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Dominique Brown,Dominique_Brown56@att.com,469-615-8005,************8696
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Jessica Robles,Robles.Jessica@att.com,689-824-4763,************4666
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Christine Duncan,Christine.D@protonmail.com,545-351-0472,************9867
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Teresa Whitney,Teresa_W@att.com,636-433-5143,************7571
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,C,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Andrew Juarez,Andrew.J@yandex.com,429-434-7341,************3448
Resort Hotel,0,128,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,97,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Lisa Johnson,Johnson_Lisa@yahoo.com,157-075-2388,************5891
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Carl Ramirez,CarlRamirez87@xfinity.com,657-717-6376,************4175
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,305.0,0,1,Check-Out,2017-01-01,Jeffrey Lopez,Jeffrey_L59@hotmail.com,961-596-2390,************9567
